artist_name,title,artist_location,release,hotttness,familiarity,danceability,duration,energy,loudness,year,tempo,analysis_rate,end_of_fade_in,key,key_confidence,mode,mode_confidence,start_of_fade_out,time_signature,time_signature_conf,track_id
Jupiter Rising,They Say (Album),,Electropop,0.3631778606591337,0.6626496953373197,0.0,193.4624,0.0,-5.913,2007,119.979,22050,2.717,0,0.373,0,0.548,184.274,4,1.0,127
Dharma Bums,Simon's Folly,,DUMB: 4-track cassette recordings (1987),0.3458094431841164,0.49192188077083066,0.0,127.4771,0.0,-5.541,0,156.968,22050,2.148,6,0.81,1,0.864,118.195,1,0.0,128
Saafir,Crawl Before You Ball (Album Version),,The Hit List,0.3189020778687955,0.5947799035029359,0.0,234.762,0.0,-6.019,1999,188.886,22050,0.101,5,0.172,1,0.026,227.84,4,1.0,129
The Verve Pipe,Medicate Myself,Lansing - MI,Underneath,0.4983953383497739,0.7033494404116145,0.0,292.8322,0.0,-4.953,2001,133.306,22050,3.344,9,0.295,1,0.196,273.589,4,0.338,130
Bob Neuwirth,Biding Her Time,New York,99 Monkeys,0.30150246185842855,0.4342720374495127,0.0,241.10975,0.0,-18.114,1990,152.267,22050,2.659,4,0.965,1,0.744,230.429,3,1.0,131
Marvin Sapp,More And More  (LP Version),Grand Rapids - MI,Nothing Else Matters,0.4596654567282773,0.7337146964873255,0.0,270.68036,0.0,-11.061,0,166.275,22050,0.334,1,0.33,1,0.526,267.906,4,0.845,132
James Hunter,Cowboy Ways,Austin,A Tribute to The American Horse,0.4315269192148132,0.625443262043877,0.0,188.73424,0.0,-7.04,0,114.971,22050,0.0,2,0.862,1,1.0,178.463,4,0.0,133
Nelson Ned,Brasas Vivas, Ubá - Minas Gerais,Mis Momentos,0.32188268994567615,0.49866364857789747,0.0,211.80036,0.0,-15.358,0,144.651,22050,0.175,9,0.519,0,0.525,202.443,4,0.142,134
Mish Mash,Kolomeyke,,Mish Mash_ Le Blues European: Musique Slave Et Klezmer,0.351210536532264,0.505644261572307,0.0,254.32771,0.0,-11.213,0,152.005,22050,0.0,2,0.64,1,0.692,249.858,1,0.605,135
Cama,In This Life,,In this Life,0.27345372725278577,0.4061874492750627,0.0,210.36363,0.0,-5.904,2009,155.074,22050,0.364,1,0.645,0,0.683,201.497,1,0.0,136
Maxi Priest,Groovin' In The Midnight,Great Britain / UK,Best Of Maxi Priest,0.44689072654931333,0.6610013371011454,0.0,301.81832,0.0,-8.095,1991,61.971,22050,2.566,10,0.683,0,0.549,289.332,1,0.397,137
Porcupine Tree,Waiting,,Signify (Special Edition),0.5079658021593736,0.8302522617224859,0.0,416.80934,0.0,-7.982,1997,124.04,22050,0.0,6,0.644,0,0.607,396.533,5,0.82,138
Ragheb Alama,A'chek Ouyounik (2009 Digital Remaster),,Bravo Alayki Rare recording,0.4249318351787764,0.5542264666164733,0.0,413.36118,0.0,-8.804,0,191.196,22050,0.0,7,0.056,0,0.306,408.503,4,0.0,139
Foo Fighters,Hell,Seattle - WA,In Your Honor,0.5507620846559074,0.8392753929272774,0.0,117.002,0.0,-5.699,2005,152.127,22050,0.0,7,0.458,1,0.44,114.712,4,0.651,140
Shakira Featuring Wyclef Jean,Hips Don't Lie (featuring Wyclef Jean),Barranquilla - Colombia,Essential R&B Hit Selection,0.6822631767638205,0.8331785608902065,0.0,217.36444,0.0,-5.152,0,100.023,22050,0.224,10,0.805,0,0.688,212.161,4,0.937,141
The Avengers,Juoksuhauta-twist (Elämä juoksuhaudoissa),California - SF,20 Suosikkia / Rautalankaklassikot / Kolme kitaraa,0.42251494013072466,0.5749739006961437,0.0,122.72281,0.0,-9.965,0,192.688,22050,4.418,10,0.0,1,0.149,117.034,4,0.671,142
Robben Ford,I Got Over It (Album Version),Ukiah - CA,Talk To Your Daughter,0.3838774936335668,0.6048204319182022,0.0,203.98975,0.0,-11.976,1988,154.322,22050,0.161,11,0.236,0,0.384,182.921,4,0.0,143
Brazilian Tropical Orchestra,One Less Bell To Answer,,American Songbook - Bacharach,0.3394084863551408,0.37801315213885595,0.0,192.44363,0.0,-10.229,0,236.006,22050,0.485,5,0.084,1,0.405,178.66,4,0.761,144
Gil Semedo,Festa,Netherlands,Nha Vitória,0.3828699558929602,0.4415934415039667,0.0,285.36118,0.0,-6.284,0,150.666,22050,0.0,11,0.321,1,0.421,274.715,5,1.0,145
Soda Stereo,Te Hacen Falta Vitaminas,,Gira Me Verás Volver,0.46682699252718746,0.7111657865776896,0.0,225.12281,0.0,-3.818,1984,175.421,22050,0.0,11,0.0,0,0.036,203.593,1,0.0,146
Xmilk,Sense And Trick,,Scarcity,0.32138373011129995,0.46214060020703507,0.0,123.66322,0.0,-4.633,0,104.153,22050,0.0,9,0.138,0,0.452,119.705,4,0.072,147
Dolce; Oscar G.,Fire (Oscar G Space Vocal Mix),Oklahoma,Fire,0.33708930033210055,0.47157728151262823,0.0,525.16526,0.0,-5.602,0,127.278,22050,0.148,11,0.386,0,0.417,513.724,4,0.22,148
Britt Nicole,Hanging On (Medium Key Performance Track Without Background Vocals), NC,Hanging On (Premiere Performance Plus Track),0.544446276903691,0.669500125220809,0.0,204.06812,0.0,-5.157,0,160.165,22050,0.415,6,0.606,1,0.514,193.562,4,1.0,149
Schizoid,Grim Prospects (Version 2 Remix),,Grim Prospects Remixes - Prospects Are Getting Grimmer,0.34919221761645924,0.49555965151406806,0.0,166.00771,0.0,-1.925,0,86.091,22050,0.0,5,0.441,1,0.372,162.366,3,1.0,150
Toni Braxton Featuring Shaggy,Christmas In Jamaica,Severn - MD,Snowflakes,0.555968803751809,0.7379725284001423,0.0,219.01016,0.0,-5.21,2001,149.94,22050,0.235,0,0.782,1,0.662,203.233,4,0.128,151
Perrey And Kingsley,Gossippo Perpetuo,,The Out Sound From Way In!,0.35032760522744555,0.5306057979398598,0.0,127.9473,0.0,-12.717,2001,135.78,22050,0.165,0,0.655,1,0.525,123.222,4,0.087,152
Sven Tasnadi,2190 Dias Contigo,,El Fuego De Dentro,0.30660364129709755,0.48004781937147645,0.0,570.90567,0.0,-12.28,0,122.967,22050,0.15,7,0.792,1,0.646,538.372,4,1.0,153
Eddie,No Control,,No Control,0.36223874670184913,0.6226841673398639,0.0,230.00771,0.0,-9.748,0,142.024,22050,0.0,9,0.858,1,0.606,226.708,4,0.966,154
Enthroned,The Vitalized Shell,Belgica -- Namur - Namur/Ghent - East Flanders,Pentagrammaton,0.39570954770762196,0.5934160487797832,0.0,240.74404,0.0,-4.878,2010,135.535,22050,0.0,2,0.735,0,0.838,240.744,7,0.583,155
Suzanne Ciani,Mozart,California - SF,Pianissimo,0.3807045358244573,0.6319466659983671,0.0,192.20853,0.0,-23.988,1989,139.189,22050,0.357,2,0.523,1,0.537,183.229,3,0.418,156
Milan Band,Ciao Milan,,Milan Milan,0.0,0.20107755968165753,0.0,152.0322,0.0,-9.414,0,128.598,22050,0.479,8,0.656,1,0.393,143.871,5,0.197,157
Johnny Osbourne,Lend Me Your Chopper,,Auralux Reggae Showcase,0.40913486879748406,0.6187657854861481,0.0,215.30077,0.0,-9.741,2004,163.445,22050,0.588,3,0.445,0,0.496,208.376,4,0.015,158
Dolly Parton,Letter To Heaven,Locust Ridge - TN,Heaven,0.6038764869181625,0.7073356812574015,0.0,155.21914,0.0,-11.965,1971,114.027,22050,0.0,7,0.0,0,0.181,147.673,3,1.0,159
Rance Allen Group,Heaven is Where The Heart Is,Detroit - MI,Up Above My Head,0.3140117898326241,0.48800888180325214,0.0,207.12444,0.0,-12.779,0,111.316,22050,0.352,7,0.662,1,0.756,192.447,1,0.0,160
Pearl Jam,Inside Job,Seattle - WA,Pearl Jam,0.6079718095629023,0.8144481104168003,0.0,428.56444,0.0,-8.403,2006,105.994,22050,4.267,4,0.743,0,0.727,414.697,3,1.0,161
Natalie Cole,Take A Look  (LP Version),Los Angeles - CA,Take A Look,0.5077816674051294,0.6904475497729028,0.0,185.7824,0.0,-13.251,0,88.489,22050,3.059,8,0.015,1,0.236,174.556,1,0.249,162
Mastodon,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),Atlanta - GA,Crack The Skye,0.5742747305168561,0.7804617487770407,0.0,654.28853,0.0,-5.884,2009,118.433,22050,3.048,7,0.539,0,0.617,638.462,4,0.802,163
Kiril Valeri,Bulgarian Dream,Jerez De La Frontera (Cádiz),Behind The Blue,0.433945513830991,0.6058740493326593,0.0,306.72934,0.0,-6.929,0,96.007,22050,0.0,11,0.0,1,0.232,276.149,4,0.906,164
Word,Amalgama,,Matumago X Press,0.24634071356237247,0.6388802061278953,0.0,229.51138,0.0,-4.198,0,187.807,22050,3.233,9,0.457,1,0.398,222.285,4,0.381,165
DJ Quik,Born and Raised In Compton,Compton CA,The Best of DJ Quik - Da Finale,0.41339391128749997,0.7120989021279718,0.0,205.58322,0.0,-6.998,1991,181.115,22050,0.0,7,0.025,0,0.312,202.931,4,0.701,166
Hank Locklin,We're Gonna Go Fishin',McLellan - FL,RCA Country Legends,0.3794369722404727,0.6357570221000797,0.0,127.05914,0.0,-12.772,0,148.357,22050,0.322,2,0.826,1,0.936,114.724,4,0.097,167
BT,Robbers Kill Cop,Earth,LOOK (Original Motion Picture Soundtrack),0.5122267383177268,0.7864270833791762,0.0,44.35546,0.0,-18.147,0,136.164,22050,0.0,1,0.0,0,0.0,44.355,4,0.68,168
2-4 Grooves feat. Reki D.,Relax,,Relax,0.4269442562357665,0.6228299968847893,0.0,203.83302,0.0,-7.661,2009,126.941,22050,2.067,4,0.648,0,0.629,195.117,4,1.0,169
The Jordanaires,Sweet By And By,Springfield - MO,Joy In Our Hearts - The Gospel Side Of The Jordanaires,0.28356259598084455,0.38230828283667867,0.0,176.50893,0.0,-17.308,0,159.582,22050,0.497,5,0.526,1,0.595,165.535,3,1.0,170
Descendents,Orgofart,Los Angeles - CA,Enjoy!,0.4765593789777819,0.7272303154628746,0.0,140.66893,0.0,-28.347,1986,89.495,22050,0.078,6,0.006,0,0.127,135.285,4,0.614,171
L.A. Guns,Bitch Is Back,katy,A Nite On The Strip - Live,0.45694055844157816,0.6657283364248289,0.0,201.09016,0.0,-2.869,1988,102.259,22050,0.0,5,0.608,0,0.505,201.09,3,1.0,172
Bare Jr.,Naked Albino,,Boo-Tay,0.3605835821516753,0.5393805902106864,0.0,254.79791,0.0,-7.309,1998,107.529,22050,0.0,10,0.647,1,0.54,236.141,3,1.0,173
Shelley Fabares,Johnny Loves Me (LP Version),Santa Monica - CA,The Best Of Shelley Fabares [Digital Version],0.3701947010583135,0.07512476163907388,0.0,143.0722,0.0,-15.351,0,99.408,22050,0.32,0,0.675,1,0.353,133.724,4,1.0,174
Norrie Paramor,Dearly Beloved,England,In London_ In Love,0.2506012864465103,0.31241512329832843,0.0,163.49995,0.0,-25.694,0,79.731,22050,2.171,9,0.753,1,0.629,156.212,4,0.897,175
Gary Hobbs,The Look Of Love,,Of My Times,0.38976551809145177,0.5247000411070547,0.0,289.64526,0.0,-9.435,0,188.502,22050,0.0,0,0.403,1,0.578,286.18,1,0.0,176
Diesel Boy,Cooler Than You,Santa Rosa - California,Venus Envy,0.37668863102209926,0.5678142640009771,0.0,124.15955,0.0,-4.793,1998,133.729,22050,0.38,11,0.724,1,0.583,122.015,1,0.046,177
Angelo Badalamenti,Taryns Deepest Fear,New Jersey,Freddy's Favorites: The Best of A Nightmare On Elm Street,0.39945172400502926,0.6987704777958721,0.0,167.3922,0.0,-17.623,0,139.136,22050,0.131,4,0.694,0,0.591,163.149,4,0.63,178
Cradle Of Filth,Summer Dying Fast,,Bitter Suites to Succubi,0.5725833363950456,0.7848203890392526,0.0,321.35791,0.0,-6.2,1994,193.693,22050,0.0,2,0.341,0,0.369,312.761,4,0.617,179
Jim Chappell,Still,United States,Manila Nights,0.36150980217715184,0.5202049113174553,0.0,263.94077,0.0,-19.821,0,76.693,22050,0.429,0,0.693,1,0.528,248.123,4,0.524,180
Ladybug,Snapshot,NY - New York City,Snapshot,0.22005076466880738,0.4796956080800962,0.0,341.36771,0.0,-9.632,0,126.95,22050,0.0,10,0.432,1,0.304,324.679,4,0.575,181
Bandido,End Of The Road (Head Horny^s Remix),,End Of The Road - Single,0.32785892465345917,0.4630872537342178,0.0,333.13914,0.0,-5.671,0,144.812,22050,0.0,6,0.598,1,0.532,317.719,1,0.091,182
Brixx,7 Miles,,7 Miles,0.0,0.5156110959367503,0.0,349.12608,0.0,-11.708,0,138.003,22050,0.0,11,0.7,0,0.319,338.506,4,0.0,183
Nine Inch Nails,The Frail,Cleveland - OH,Things Falling Apart,0.5984585009824434,0.9057768886660886,0.0,168.56771,0.0,-16.968,1999,130.284,22050,0.0,7,0.576,0,0.621,159.637,4,0.706,184
Susana Seivane,Para Milladoiro,,Os soños que volven,0.2979492662186256,0.35221281658738174,0.0,350.71955,0.0,-13.038,2010,152.013,22050,0.519,10,0.881,1,0.901,334.17,4,1.0,185
Leland Martin,Stone Cold Fingers (Bonus Track),Blandford - MA,Leland Martin,0.2721901520589511,0.38514335108945025,0.0,175.62077,0.0,-10.647,0,159.968,22050,0.148,4,0.852,1,0.743,167.358,4,0.415,186
Test Icicles,Snowball,,For Screening Purposes Only,0.3734642277637134,0.6820456916342974,0.0,190.24934,0.0,-4.172,2005,75.031,22050,0.0,4,0.441,0,0.326,185.289,4,1.0,187
Heaven 17,(We Don't Need This) Fascist Groove Thang,London - England,Endless,0.46155845195981815,0.6309286076787999,0.0,255.16363,0.0,-10.756,1981,150.837,22050,2.67,7,0.473,1,0.505,248.337,4,0.466,188
React,Drunk Alone,,That Which Does Not Kill You...Can Only Make You Stronger : Three Way Split,0.2473405842381235,0.48510791763152933,0.0,120.2673,0.0,-3.422,0,143.231,22050,0.502,10,0.634,0,0.52,116.013,1,0.0,189
Sven Tasnadi,Charisma,,Break The Night,0.30660364129709755,0.48004781937147645,0.0,557.26975,0.0,-12.26,0,123.993,22050,0.0,11,0.259,1,0.462,508.54,4,0.302,190
Mance Lipscomb,Going Down Slow,Navasota - TX,Texas Songster,0.3323898702808034,0.45085268513440907,0.0,187.53261,0.0,-23.527,2000,97.981,22050,0.0,11,0.681,1,0.541,180.355,1,0.0,191
Scott Wesley Brown,All Rise,Atlanta Georgia USA,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,0.34240639110484233,0.4973075122753628,0.0,295.60118,0.0,-9.435,0,137.288,22050,2.125,2,0.783,1,0.704,290.65,4,0.471,192
Flávio José,Jogo Limpo,,Seu Olhar Não Mente,0.29547099049043,0.42427892689584995,0.0,252.02893,0.0,-8.639,0,168.323,22050,0.149,3,0.372,1,0.467,252.029,4,0.484,193
Moss,Silent Hill,,Never Be Scared / Don't Be A Hero,0.3895355761888646,0.6025555891290453,0.0,329.35138,0.0,-7.672,2009,111.079,22050,0.0,2,0.144,1,0.287,316.883,4,0.599,194
Pery Ribeiro,Our Love Is Here To Stay,,S'Wonderful Movie'n Bossa,0.31213122149558203,0.38541744679271267,0.0,180.00934,0.0,-13.668,0,133.009,22050,0.258,0,0.097,1,0.325,171.648,4,0.682,195
Soular,Everything Changes,Oregon,Time and Space,0.276702624728755,0.5391811881610101,0.0,244.45342,0.0,-6.885,0,146.577,22050,0.0,6,0.516,1,0.59,227.794,5,1.0,196
Dimmu Borgir,Master Of Disharmony,Oslo - Norway,Death ... Is just the beginning Vol.4,0.5996026426495992,0.8260754666985954,0.0,282.53995,0.0,-4.2,1996,140.458,22050,0.351,6,0.34,0,0.34,275.522,3,0.595,197
Public Image Ltd,(This Is Not A) Love Song (Live),London - England,Live In Tokyo,0.41551708285972627,0.6849948965806557,0.0,388.28363,0.0,-16.433,1983,132.506,22050,2.49,0,0.551,1,0.583,383.994,4,0.195,198
Gary Moore,What Are We Here For,Belfast - Northern Ireland,Dark Days In Paradise,0.4671106485845494,0.7613622384458618,0.0,345.93914,0.0,-6.951,1997,153.862,22050,0.416,2,0.04,1,0.148,339.754,4,0.404,199
Pascal Sangla,Une petite pause,,Une petite pause,0.0,0.4644812815410222,0.0,243.1473,0.0,-14.737,2010,93.238,22050,0.525,9,0.847,1,0.639,235.886,4,0.521,200
The B-52's,Wig,Athens - GA,The B52's,0.5375372013052252,0.6815985531460305,0.0,261.74649,0.0,-9.628,1986,124.086,22050,3.489,0,0.427,1,0.398,250.921,4,0.366,201
Dakis,Perasmena Mesanihta,,Moments,0.0,0.33697042752391904,0.0,172.25098,0.0,-8.46,0,66.765,22050,0.449,2,0.558,0,0.54,165.727,1,0.805,202
Sex Pistols,God Save the Queen (Live),,Punk International,0.5492043838770254,0.7311842304128983,0.0,216.60689,0.0,-3.736,1988,145.518,22050,0.177,9,0.558,1,0.533,214.192,4,0.675,203
Chris Brown,Forever,Fairfax - California,Forever,0.8521862384017338,0.8926886114037278,0.0,363.59791,0.0,-4.376,0,139.998,22050,0.09,1,0.638,1,0.371,353.913,4,0.548,204
Deekline & Wizard,Sun Is Shining,,Breaks_ Beats & Blondes,0.0,0.3323308822129398,0.0,271.77751,0.0,-6.947,2004,90.648,22050,0.0,0,0.674,1,0.556,267.761,3,1.0,205
Daniela Dessì,New Age,Genova,Reiki - Spiritual Fitness_ Relaxation and Chakra Meditation,0.0,0.34901200212977335,0.0,330.65751,0.0,-12.279,0,140.334,22050,0.229,2,0.706,0,0.629,324.261,4,0.103,206
Hem,Have Yourself A Merry Little Christmas,NY - New York City,Peace At Last - EP,0.45343579119347505,0.632242851125503,0.0,133.27628,0.0,-15.736,2005,89.86,22050,0.0,5,0.783,1,0.674,117.661,1,0.368,207
Lily Allen,U Killed It,LDN,Alright_ Still (Deluxe),0.5354083792298137,0.9160582384829289,0.0,264.69832,0.0,-5.871,2006,156.097,22050,0.0,9,0.594,1,0.509,251.141,4,1.0,208
Pentangle,Rain And Snow,,Light Flight - The Anthology,0.33364914079207836,0.5470785691342652,0.0,228.51873,0.0,-12.053,0,179.501,22050,0.229,5,0.579,1,0.405,223.37,1,0.0,209
DJ Dips,Gerra De De,,This DJ,0.31398973328035057,0.39257016560810254,0.0,240.3522,0.0,-6.248,0,86.689,22050,0.132,1,0.611,1,0.544,233.465,3,0.859,210
Ana Bekuta,Kako mi je pitas sad,,Zlatni hitovi '90 1,0.3050742624735008,0.3266997281304141,0.0,145.57995,0.0,-13.703,0,160.261,22050,0.0,0,0.757,1,0.637,140.527,5,0.182,211
Jason Miles,Voices On The Corner,NY - New York City,Miles To Miles,0.37176089539478846,0.4580551793630036,0.0,235.80689,0.0,-9.716,0,101.03,22050,0.131,10,0.391,0,0.316,235.807,4,0.58,212
Busdriver,(Bloody Paw On The) Kill Floor,,RoadKillOvercoat,0.3494763271978497,0.6180027149087712,0.0,192.1824,0.0,-6.258,2007,155.038,22050,0.27,6,0.211,1,0.363,192.182,4,0.41,213
Byther Smith,I Wish My Mother Was Here,Monticello - MS,Addressing The Nation With The Blues,0.3622840901263234,0.46519473334248795,0.0,418.87302,0.0,-11.702,1989,117.168,22050,0.264,1,0.826,1,0.912,411.481,3,1.0,214
Bebo & Cigala,Inolvidable,,Lagrimas Negras,0.35162446889739807,0.4837038071043691,0.0,198.26893,0.0,-14.509,2003,132.967,22050,0.0,2,0.414,0,0.485,193.782,1,0.405,215
Bizarre Inc,Miracle,Stafford - England,Surprise,0.3547257553023712,0.6338178816971488,0.0,420.10077,0.0,-9.062,1996,139.91,22050,7.367,11,1.0,1,0.726,412.473,4,1.0,216
Bongzilla,Witch Weed (Live),Madison - Wisconsin,Apogee,0.4460715844124553,0.5744007886920006,0.0,397.26975,0.0,-6.788,1999,95.882,22050,0.392,9,0.535,1,0.333,397.27,4,0.0,217
The Gone Jackals,Not Buried Deep Enough,,Bone To Pick,0.35300068828370523,0.44104996018435266,0.0,229.79873,0.0,-12.772,1995,135.175,22050,0.205,4,0.685,1,0.418,226.441,3,0.639,218
The Willis Brothers,Give Me 40 Acres (To Turn This Rig Around),,Strictly Trucking,0.17306799943289988,0.33462887799488394,0.0,150.64771,0.0,-9.258,0,121.983,22050,0.0,7,0.804,1,0.728,144.62,3,0.852,219
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,Ernesto Nazareth,Sao Paulo - Brazil,Music Of The Brazilian Masters,0.3419045735408989,0.5604116856288465,0.0,286.14485,0.0,-24.597,0,169.775,22050,0.485,9,0.206,0,0.323,271.946,3,0.1,220
S.U.P,The Cube (Live),,To Live Alone,0.272385459553457,0.40616663491395866,0.0,384.70485,0.0,-8.161,2001,137.862,22050,0.254,11,0.582,0,0.606,351.01,4,0.0,221
Boogie Pimps,Get Back Down,,PeeBoy EP,0.3653396527140089,0.6279973897229263,0.0,415.03302,0.0,-6.751,0,83.326,22050,0.0,1,0.46,1,0.716,372.663,3,1.0,222
Brian Keane,Battle Of The Rosebud / Cries,Texas,The Way West,0.3008559001020913,0.4531710070713659,0.0,133.53751,0.0,-29.295,0,117.667,22050,2.235,4,0.0,1,0.0,133.538,3,0.255,223
Aberdeen,Beyond the Light,Poza Rica - MX,Suburban,0.3432756605456756,0.5837732649218371,0.0,266.70975,0.0,-12.658,0,90.908,22050,0.0,9,0.731,1,0.577,257.225,3,1.0,224
The Killers,Spaceman,,Hitzone 49,0.8195882822285578,0.9184517888889826,0.0,284.3424,0.0,-6.546,2008,151.953,22050,0.206,4,0.49,1,0.469,267.685,4,0.198,225
Gloriana,Pulecenella 'e mò,Nashville - TN.,Il meglio di Gloriana,0.4772251904432169,0.7369919703227188,0.0,179.06893,0.0,-17.522,0,161.054,22050,0.844,0,0.437,0,0.465,175.92,4,0.67,226
Butterfly Temple,Iskorosten' (instr.),,Za Solntsem Vsled,0.36674393175597547,0.5110009439105907,0.0,100.5971,0.0,-10.777,0,159.895,22050,1.268,8,0.246,1,0.326,100.597,5,0.298,227
Grant Geissman,Big Stax/High Volts (Album Version),PEARLINGTON - Mississippi,Time Will Tell,0.31724842518014,0.4229713078848842,0.0,320.60036,0.0,-9.993,0,128.219,22050,0.0,9,0.802,1,0.463,303.044,4,0.859,228
20/20,It Goes On,,4 Day Tornado,0.3148821836230177,0.500396009757894,0.0,302.36689,0.0,-12.99,0,101.229,22050,14.588,6,1.0,1,0.947,284.595,4,0.634,229
José Augusto,Pecado De Amor,,Ao Vivo,0.32246815446359933,0.4295449417044465,0.0,284.70812,0.0,-8.339,0,98.859,22050,0.0,0,0.106,1,0.324,274.448,4,0.326,230
Orbital,Illuminate,Sevenoaks - United Kingdom,The Altogether,0.49866887479608674,0.69300920358103,0.0,327.8624,0.0,-6.531,2001,125.975,22050,0.38,0,0.509,1,0.519,316.447,4,0.794,231
Bone Thugs-N-Harmony / Akon,Never Forget Me,Cleveland - OH,Strength & Loyalty,0.5551383219226409,0.8159234203436856,0.0,286.30159,0.0,-6.933,2007,154.09,22050,0.177,1,0.529,1,0.317,273.601,4,0.625,232
Moonsorrow,Ukkosenjumalan poika,,Kivenkantaja,0.4426520030419225,0.6466185290996221,0.0,356.49261,0.0,-4.178,2001,124.237,22050,0.276,9,0.764,1,0.561,356.493,4,0.0,233
N.W.A.,A B***** Is A B***** (Edited),Compton - California - USA.,Straight Outta Compton,0.5204078597263393,0.7477086693197713,0.0,168.75057,0.0,-8.91,1989,97.099,22050,0.281,9,0.445,1,0.419,165.86,4,1.0,234
Rage Against The Machine,Kick Out The Jams,Los Angeles - CA,Live at the Grand Olympic Auditorium,0.5890867998181334,0.7834580210534935,0.0,201.56036,0.0,-2.069,2000,140.63,22050,0.0,9,0.539,1,0.379,201.56,1,0.0,235
Jazz Gillum,Me And My Buddy,Indianola - MS,Take One More Chance With Me,0.28228640563265106,0.36280014168093827,0.0,185.67791,0.0,-16.844,0,101.41,22050,0.234,0,0.04,0,0.123,178.765,1,0.0,236
Rise Against,Amber Changing,Chicago,Revolutions Per Minute,0.6250804809743595,0.8470816882436729,0.0,218.8273,0.0,-3.803,2003,186.254,22050,0.194,4,0.355,1,0.354,218.827,4,0.526,237
Ultraviolence,Murder Academy,,Psycho Drama,0.3744494304968199,0.4999392209886847,0.0,303.04608,0.0,-10.57,1995,210.47,22050,0.102,1,0.745,1,0.556,292.664,4,0.418,238
Korn,Hey Daddy,Bakersfield - CA,Issues,0.5582983481283147,0.8291354220748781,0.0,224.522,0.0,-6.694,1999,94.057,22050,0.0,7,0.435,1,0.467,214.941,4,1.0,239
Sir Neville Marriner,4 Sea Interludes Op. 33a: Storm,,Britten: Orchestral Works,0.35303405577540575,0.43002498682970675,0.0,315.27138,0.0,-16.753,0,100.349,22050,0.0,4,0.517,1,0.396,303.45,1,0.0,240
Agnes,I Need You Now,Sweden,I Need You Now,0.4413555620481791,0.7375404029001575,0.0,275.06893,0.0,-4.376,0,124.009,22050,0.0,7,0.727,1,0.552,271.296,4,0.944,241
James Horner,Atmosphere Station,Los Angeles - CA,Aliens - The Deluxe Edition,0.491828704353138,0.6795192077928062,0.0,191.81669,0.0,-38.525,1986,90.084,22050,3.146,9,0.137,1,0.399,179.868,1,0.342,242
Tantric,Walk Away,,Mind Control,0.4671335192037262,0.7208086974926082,0.0,177.24036,0.0,-1.843,2009,106.698,22050,0.107,2,0.796,1,0.732,171.404,1,0.792,243
